file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\atomic\Broker.java,onlyTests.threads.atomic.Broker,run/0,false,11,1,1,0,1,3,4,11,0,0,0,4,0,0,1,0,1,0,1,0,0,1,2,0,0,0,10,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,getIdClient/0,false,35,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,setTimeCanWait/1[int],false,55,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,setTimeSpeak/1[int],false,47,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,toString/0,false,60,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,8,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,equals/1[java.lang.Object],false,65,1,0,0,0,4,2,13,4,1,1,2,0,0,0,2,0,0,0,0,1,0,1,0,0,0,8,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,run/0,false,14,0,0,0,0,2,6,13,0,0,0,6,0,0,0,0,1,0,5,1,0,2,1,0,0,0,15,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,hashCode/0,false,81,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,"Client/3[int,int,int]",true,29,0,1,1,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,getTimeSpeak/0,false,43,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,getTimeCanWait/0,false,51,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4_bad\Client.java,chapter_11.task_A_4_bad.Client,setIdClient/1[int],false,39,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\Vegetable.java,chapter_8.task_B_4.Entity.Vegetable,getMassa/0,false,11,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\Vegetable.java,chapter_8.task_B_4.Entity.Vegetable,Vegetable/0,true,8,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\Vegetable.java,chapter_8.task_B_4.Entity.Vegetable,getKkal/0,false,21,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\Vegetable.java,chapter_8.task_B_4.Entity.Vegetable,setKkal/1[int],false,15,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\Vegetable.java,chapter_8.task_B_4.Entity.Vegetable,isRipe/0,false,27,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,setId/1[int],false,21,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,setAge/1[int],false,37,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,"Student/2[java.lang.String,int]",true,12,0,2,2,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,getId/0,false,17,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,getName/0,false,25,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,setName/1[java.lang.String],false,29,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,toString/0,false,42,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\Student.java,onlyTests.Exceptions.Student,getAge/0,false,33,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Operator.java,chapter_11.task_A_4.Operator,getName/0,false,15,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Operator.java,chapter_11.task_A_4.Operator,Operator/1[java.lang.String],true,7,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Operator.java,chapter_11.task_A_4.Operator,speak/1[java.lang.String],false,11,0,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\semafors\Resour?eException.java,onlyTests.threads.semafors.Resour—,eException/1[java.lang.String],false,10,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\semafors\Resour?eException.java,onlyTests.threads.semafors.Resour—,eException/0,false,4,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\semafors\Resour?eException.java,onlyTests.threads.semafors.Resour—,"eException/2[java.lang.String,java.lang.Throwable]",false,7,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\semafors\Resour?eException.java,onlyTests.threads.semafors.Resour—,eException/1[java.lang.Throwable],false,13,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\demons\SimpleThread.java,onlyTests.threads.demons.SimpleThread,run/0,false,4,0,0,0,0,4,4,22,0,0,0,4,0,0,0,0,1,0,4,1,0,0,2,0,0,0,6,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\synchron\SynchroRun.java,onlyTests.threads.synchron.SynchroRun,main/1[java.lang.String[]],false,5,2,3,0,3,3,4,21,0,3,1,4,0,0,0,0,1,0,5,0,4,2,1,0,0,0,14,9,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\Model.java,chapter_6.task_5.Model,lock/0,false,22,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\Model.java,chapter_6.task_5.Model,call/1[java.lang.String],false,13,0,0,0,0,2,3,8,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\Model.java,chapter_6.task_5.Model,getModel/0,false,39,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\Model.java,chapter_6.task_5.Model,ring/0,false,8,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\Model.java,chapter_6.task_5.Model,Model/1[java.lang.String],true,32,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\Model.java,chapter_6.task_5.Model,Model/0,true,36,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\Model.java,chapter_6.task_5.Model,setModel/1[java.lang.String],false,43,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\Model.java,chapter_6.task_5.Model,unlock/0,false,28,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Bid.java,onlyTests.threads.bariers.Bid,run/0,false,22,0,0,0,0,3,5,17,0,1,0,5,0,0,0,0,1,0,5,2,2,2,1,0,0,0,12,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Bid.java,onlyTests.threads.bariers.Bid,"Bid/3[int,int,java.util.concurrent.CyclicBarrier]",true,10,0,1,1,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Bid.java,onlyTests.threads.bariers.Bid,getPrice/0,false,18,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Bid.java,onlyTests.threads.bariers.Bid,getBidId/0,false,15,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_8\task_B_4\Entity\Tomato.java,chapter_8.task_B_4.Entity.Tomato,"Tomato/2[int,boolean]",true,6,0,1,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\synchron\SyncThread.java,onlyTests.threads.synchron.SyncThread,run/0,false,9,1,1,0,1,2,2,6,0,1,0,2,0,0,1,0,0,0,1,3,1,0,1,0,0,0,4,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\synchron\SyncThread.java,onlyTests.threads.synchron.SyncThread,"SyncThread/2[java.lang.String,onlyTests.threads.synchron.Resource]",true,5,1,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\SiemensMobile.java,chapter_6.task_5.SiemensMobile,call/1[java.lang.String],false,16,0,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\SiemensMobile.java,chapter_6.task_5.SiemensMobile,isLock/0,false,29,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\SiemensMobile.java,chapter_6.task_5.SiemensMobile,getAllContact/0,false,21,0,0,0,0,2,0,7,1,1,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,6,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\SiemensMobile.java,chapter_6.task_5.SiemensMobile,ring/0,false,11,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_6\task_5\SiemensMobile.java,chapter_6.task_5.SiemensMobile,setLock/1[boolean],false,33,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\CellsComparator.java,chapter_10.task_B_13.CellsComparator,"compare/2[chapter_10.task_B_13.SmallSquare,chapter_10.task_B_13.SmallSquare]",false,7,1,4,0,4,3,5,11,3,6,2,5,0,0,0,0,0,0,0,13,6,12,2,0,0,0,10,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\DB\simpleBD\ConnectorDB.java,onlyTests.DB.simpleBD.ConnectorDB,getConnection/0,false,8,0,1,1,0,1,3,7,1,4,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,12,9,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\FindStudent.java,onlyTests.Exceptions.FindStudent,"findBiggerAgeStudent/2[int,java.util.List<onlyTests.Exceptions.Student>]",false,8,1,2,1,1,3,5,11,1,3,2,5,0,0,1,0,0,0,0,0,3,0,2,0,0,0,10,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\Exceptions\FindStudent.java,onlyTests.Exceptions.FindStudent,"findBiggerAgeStudentV2/2[int,java.util.List<onlyTests.Exceptions.Student>]",false,21,1,3,1,2,3,3,11,1,2,2,3,0,0,1,0,0,0,1,1,2,0,2,0,0,0,10,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\runner.java,onlyTests.runner,main/1[java.lang.String[]],false,4,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\runner.java,onlyTests.runner,method/1[T],false,8,1,0,0,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\atomic\Market.java,onlyTests.threads.atomic.Market,getIndex/0,false,10,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\atomic\Market.java,onlyTests.threads.atomic.Market,Market/1[java.util.concurrent.atomic.AtomicLong],true,7,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\atomic\Market.java,onlyTests.threads.atomic.Market,run/0,false,14,0,0,0,0,3,4,14,0,1,0,4,0,0,1,0,1,0,0,5,1,1,2,0,0,0,7,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Auction.java,onlyTests.threads.bariers.Auction,Auction/0,true,11,1,2,1,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,8,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Auction.java,onlyTests.threads.bariers.Auction,add/1[onlyTests.threads.bariers.Bid],false,23,1,1,1,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Auction.java,onlyTests.threads.bariers.Auction,defineWinner/0,false,26,1,2,1,1,1,1,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\bariers\Auction.java,onlyTests.threads.bariers.Auction,getBarrier/0,false,20,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\Priority\PriorThread.java,onlyTests.threads.Priority.PriorThread,run/0,false,8,0,0,0,0,3,4,11,0,1,0,4,0,0,1,0,1,0,1,3,1,1,2,0,0,0,7,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\Priority\PriorThread.java,onlyTests.threads.Priority.PriorThread,PriorThread/1[java.lang.String],true,5,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\semafors\Runner.java,onlyTests.threads.semafors.Runner,main/1[java.lang.String[]],false,6,3,3,0,3,2,1,16,0,3,1,1,0,0,1,0,0,0,0,2,3,0,1,1,0,0,8,9,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_5\task_17\Cinema.java,chapter_5.task_17.Cinema,Cinema/1[java.lang.String],true,12,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_5\task_17\Cinema.java,chapter_5.task_17.Cinema,"setSeans/1[java.util.HashMap<chapter_5.task_17.Cinema.Film,java.time.LocalTime>]",false,58,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_5\task_17\Cinema.java,chapter_5.task_17.Cinema,setAdress/1[java.lang.String],false,50,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_5\task_17\Cinema.java,chapter_5.task_17.Cinema,getSeans/0,false,54,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_5\task_17\Cinema.java,chapter_5.task_17.Cinema,toString/0,false,38,1,0,0,0,2,3,7,1,1,0,3,0,0,1,0,0,1,3,0,2,3,1,0,0,0,5,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_5\task_17\Cinema.java,chapter_5.task_17.Cinema,getAdress/0,false,46,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_5\task_17\Cinema.java,chapter_5.task_17.Cinema,"addSeans/4[java.lang.String,java.lang.String,int,java.time.LocalTime]",false,33,1,2,1,1,1,1,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,getyStart/0,false,58,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,getCells/0,false,66,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,setyStart/1[int],false,62,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,"isInCercle/5[double,double,double,int,int]",false,39,0,1,1,0,5,1,7,1,1,5,1,0,0,0,0,0,4,0,16,2,16,1,0,0,0,8,2,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,"BigSquare/3[double,double,double]",true,13,1,3,1,2,1,2,4,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,getxStart/0,false,50,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,"calculateStart/3[double,double,double]",false,19,0,1,1,0,3,2,4,0,0,3,2,0,0,0,0,0,4,0,2,2,6,0,0,0,0,6,2,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,"calculateCellsInCircle/3[double,double,double]",false,25,3,5,1,4,4,3,11,0,2,3,3,1,1,2,0,0,0,0,2,3,4,3,0,0,0,16,2,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_10\task_B_13\BigSquare.java,chapter_10.task_B_13.BigSquare,setxStart/1[int],false,54,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Client.java,chapter_11.task_A_4.Client,"Client/3[java.util.concurrent.Semaphore,java.util.LinkedList<chapter_11.task_A_4.Operator>,java.lang.String]",true,10,1,1,1,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Client.java,chapter_11.task_A_4.Client,(initializer 1),false,19,1,5,0,5,2,1,3,0,0,0,1,1,1,0,1,0,0,0,2,1,1,1,0,0,0,7,0,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Client.java,chapter_11.task_A_4.Client,run/0,false,23,2,4,0,4,6,11,29,1,2,0,11,2,1,1,1,1,0,2,1,4,1,3,0,0,0,23,1,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Client.java,chapter_11.task_A_4.Client,getTimeWait/0,false,62,0,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0,0,0,0,3,2,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\chapter_11\task_A_4\Client.java,chapter_11.task_A_4.Client,speakToOperator/1[java.lang.String],false,58,0,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,4,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\Priority\PriorityRunner.java,onlyTests.threads.Priority.PriorityRunner,main/1[java.lang.String[]],false,4,1,1,0,1,1,2,11,0,3,1,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,9,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\networkProgramms\smallClientServer1\SmallServerSocket1.java,onlyTests.networkProgramms.smallClientServer1.SmallServerSocket1,main/1[java.lang.String[]],false,11,0,0,0,0,5,9,31,0,5,1,9,0,0,0,2,2,0,2,1,8,1,3,0,0,0,19,9,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\threads\atomic\AtomicDemo.java,onlyTests.threads.atomic.AtomicDemo,main/1[java.lang.String[]],false,6,2,2,0,2,2,1,7,0,2,1,1,0,0,1,0,0,0,0,2,2,0,1,0,0,0,18,9,0,false
C:\TasksFromBlinov_Java_Epam-master\TasksFromBlinov\src\onlyTests\DB\dbHelper\ConnectorDB.java,onlyTests.DB.dbHelper.ConnectorDB,getConnection/0,false,8,0,1,1,0,1,3,7,1,4,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,12,9,0,false
